ISO8601,fromDate,toDate,bedtime,waketime,inBed,awake,fellAsleepIn,sessions,asleep,asleepAvg7,efficiency,efficiencyAvg7,quality,qualityAvg7,deep,deepAvg7,sleepBPM,sleepBPMAvg7,dayBPM,dayBPMAvg7,wakingBPM,wakingBPMAvg7,hrv,hrvAvg7,sleepHRV,sleepHRVAvg7,SpO2Avg,SpO2Min,SpO2Max,respAvg,respMin,respMax,apnea,tags,notes
2024-03-24T20:59:59-04:00,"Saturday, Mar 23, 2024","Sunday, Mar 24, 2024",2024-03-24 03:54:00,2024-03-24 10:45:00,06:51:00,00:46:00,00:00:00,1,06:05:00,07:08:17,88.8,93.3,04:41:34,05:18:48,00:00:00,02:12:23,70.8,57.8,66.4,67.2,68.0,52.6,110,116,29,71,,,,,,,,,
2024-03-25T20:59:59-04:00,"Sunday, Mar 24, 2024","Monday, Mar 25, 2024",2024-03-25 00:15:00,2024-03-25 06:46:00,06:31:00,00:15:00,00:00:00,1,06:16:00,06:52:42,96.2,93.1,04:52:07,05:12:47,02:45:26,02:16:31,57.9,56.5,65.6,65.8,47.0,51.9,59,108,43,70,,,,,,,,,
2024-03-26T20:59:59-04:00,"Monday, Mar 25, 2024","Tuesday, Mar 26, 2024",2024-03-26 00:02:00,2024-03-26 07:00:00,06:58:00,01:29:00,00:00:00,1,05:29:00,06:39:34,78.7,91.1,03:40:45,05:03:03,01:18:20,02:08:23,49.4,56.1,62.0,64.9,47.0,51.6,52,105,44,68,,,,,,,,,
2024-03-27T20:59:59-04:00,"Tuesday, Mar 26, 2024","Wednesday, Mar 27, 2024",2024-03-26 22:59:00,2024-03-27 06:50:00,07:51:00,01:30:00,00:00:00,1,06:21:00,06:29:08,80.9,88.9,04:35:34,04:50:59,01:57:14,01:58:18,54.3,55.6,65.5,64.8,51.0,51.9,113,108,73,69,,,,,,,,,
2024-03-28T20:59:59-04:00,"Wednesday, Mar 27, 2024","Thursday, Mar 28, 2024",2024-03-27 23:36:00,2024-03-28 06:38:00,07:02:00,00:00:00,00:00:00,1,07:02:00,06:33:34,100.0,90.0,05:31:26,04:54:13,02:36:18,01:53:44,54.2,55.9,,,49.0,52.1,95,113,71,72,,,,,,,,,
2024-03-30T20:59:59-04:00,"Friday, Mar 29, 2024","Saturday, Mar 30, 2024",2024-03-29 22:43:00,2024-03-30 09:45:00,11:02:00,00:51:00,00:00:00,1,10:11:00,06:49:25,92.3,89.4,07:53:02,05:07:32,04:34:57,02:08:27,51.9,55.9,,,48.0,51.7,65,96,55,62,,,,,,,,,
2024-04-01T20:59:59-04:00,"Sunday, Mar 31, 2024","Monday, Apr 1, 2024",2024-03-31 23:00:00,2024-04-01 07:00:00,08:00:00,00:51:00,00:00:00,1,07:09:00,06:56:08,89.4,89.5,04:37:23,05:07:24,02:02:34,02:10:41,53.0,55.9,65.8,67.0,50.0,51.4,92,84,66,54,,,,,,,,,
2024-04-02T20:59:59-04:00,"Monday, Apr 1, 2024","Tuesday, Apr 2, 2024",2024-04-01 22:45:00,2024-04-02 06:50:00,08:05:00,01:00:00,00:00:00,1,07:05:00,07:04:42,87.6,89.3,05:14:55,05:12:10,02:46:58,02:34:32,55.4,53.7,67.9,67.2,53.0,49.3,51,75,43,56,,,,,,,,,
2024-04-03T20:59:59-04:00,"Tuesday, Apr 2, 2024","Wednesday, Apr 3, 2024",2024-04-02 23:33:00,2024-04-03 07:14:00,07:41:00,00:26:00,00:00:00,1,07:15:00,07:13:08,94.4,89.0,04:38:18,05:10:12,02:19:49,02:30:52,56.3,53.5,71.2,68.0,54.0,50.3,92,80,68,60,,,,,,,,,
2024-04-04T20:59:59-04:00,"Wednesday, Apr 3, 2024","Thursday, Apr 4, 2024",2024-04-04 00:01:00,2024-04-04 06:46:00,06:45:00,00:39:00,00:00:00,1,06:06:00,07:18:25,90.4,90.7,04:32:47,05:17:38,02:11:46,02:38:30,54.6,54.2,72.1,69.4,51.0,50.9,183,99,121,71,,,,,,,,,
2024-04-05T20:59:59-04:00,"Thursday, Apr 4, 2024","Friday, Apr 5, 2024",2024-04-04 22:42:00,2024-04-05 07:00:00,08:18:00,00:28:00,00:00:00,1,07:50:00,07:31:08,94.4,92.6,05:37:46,05:26:31,02:41:34,02:44:50,53.1,54.0,75.9,70.9,50.0,50.7,59,91,53,68,,,,,,,,,
2024-04-06T20:59:59-04:00,"Friday, Apr 5, 2024","Saturday, Apr 6, 2024",2024-04-06 00:45:00,2024-04-06 12:30:00,11:45:00,03:18:00,00:00:00,1,08:27:00,07:43:17,71.9,88.6,05:33:27,05:26:48,01:14:34,02:33:10,65.0,55.6,61.3,69.0,61.0,52.4,78,89,60,66,,,,,,,,,
2024-04-07T20:59:59-04:00,"Saturday, Apr 6, 2024","Sunday, Apr 7, 2024",2024-04-07 00:16:00,2024-04-07 09:22:00,09:06:00,00:06:00,00:00:00,1,09:00:00,07:33:08,98.9,89.6,05:38:09,05:07:32,01:03:32,02:02:58,55.9,56.2,60.9,67.9,50.0,52.7,142,100,86,71,,,,,,,,,
2024-04-08T20:59:59-04:00,"Sunday, Apr 7, 2024","Monday, Apr 8, 2024",2024-04-07 23:30:00,2024-04-08 06:41:00,07:11:00,00:34:00,00:00:00,1,06:37:00,07:28:34,92.1,90.0,04:36:00,05:07:20,01:46:53,02:00:43,48.6,55.6,65.0,67.8,47.0,52.3,133,105,90,75,,,,,,,,,
2024-04-09T20:59:59-04:00,"Monday, Apr 8, 2024","Tuesday, Apr 9, 2024",2024-04-08 23:26:00,2024-04-09 06:42:00,07:16:00,00:15:00,00:00:00,1,07:01:00,07:28:00,96.6,91.2,05:00:31,05:05:17,02:35:56,01:59:09,52.6,55.2,70.6,68.2,46.0,51.3,73,109,56,76,,,,,,,,,
2024-04-10T20:59:59-04:00,"Tuesday, Apr 9, 2024","Wednesday, Apr 10, 2024",2024-04-09 23:08:00,2024-04-10 06:31:00,07:23:00,00:12:00,00:00:00,1,07:11:00,07:27:25,97.3,91.6,05:04:07,05:08:58,03:13:12,02:06:46,52.7,54.7,64.9,67.3,50.0,50.7,118,112,88,79,,,,,,,,,
2024-04-11T20:59:59-04:00,"Wednesday, Apr 10, 2024","Thursday, Apr 11, 2024",2024-04-10 23:29:00,2024-04-11 06:48:00,07:19:00,00:08:00,00:00:00,1,07:11:00,07:36:42,98.2,92.8,05:36:14,05:18:02,02:43:29,02:11:18,56.9,55.0,73.8,67.5,51.0,50.7,61,95,60,70,,,,16.7,14.0,20.5,,,
2024-04-12T20:59:59-04:00,"Thursday, Apr 11, 2024","Friday, Apr 12, 2024",2024-04-11 22:30:00,2024-04-12 06:41:00,08:11:00,00:36:00,00:00:00,1,07:35:00,07:34:34,92.7,92.5,05:16:53,05:15:03,03:02:00,02:14:13,55.7,55.3,60.6,65.3,57.0,51.7,55,94,46,70,,,,,,,,,
2024-04-13T20:59:59-04:00,"Friday, Apr 12, 2024","Saturday, Apr 13, 2024",2024-04-13 02:45:00,2024-04-13 11:34:00,08:49:00,01:38:00,00:00:00,1,07:11:00,07:23:42,81.5,93.9,05:11:39,05:11:56,00:00:00,02:03:34,73.4,56.5,70.7,66.7,61.0,51.7,63,92,28,65,,,,,,,,,
2024-04-14T20:59:59-04:00,"Saturday, Apr 13, 2024","Sunday, Apr 14, 2024",2024-04-14 02:04:00,2024-04-14 09:45:00,07:41:00,00:16:00,00:00:00,1,07:25:00,07:10:08,96.5,93.5,05:14:38,05:08:35,01:59:48,02:11:36,63.3,57.6,85.2,70.1,55.0,52.4,94,85,68,62,,,,,,,,,
2024-04-15T20:59:59-04:00,"Sunday, Apr 14, 2024","Monday, Apr 15, 2024",2024-04-14 23:00:00,2024-04-15 07:00:00,08:00:00,01:45:00,00:00:00,1,06:15:00,07:07:00,78.1,91.5,04:16:53,05:05:51,01:49:22,02:11:58,56.5,58.7,71.4,71.0,49.0,52.7,119,83,78,61,,,,,,,,,
2024-04-16T20:59:59-04:00,"Monday, Apr 15, 2024","Tuesday, Apr 16, 2024",2024-04-15 23:18:00,2024-04-16 06:45:00,07:27:00,00:53:00,00:00:00,1,06:34:00,07:03:08,88.1,90.3,04:46:07,05:03:47,02:27:45,02:10:48,53.1,58.8,,,54.0,53.9,80,84,64,62,,,,,,,,,
2024-04-18T20:59:59-04:00,"Wednesday, Apr 17, 2024","Thursday, Apr 18, 2024",2024-04-17 22:54:00,2024-04-18 07:15:00,08:21:00,00:55:00,00:00:00,1,07:26:00,07:05:17,89.0,89.2,04:52:39,05:02:09,01:51:30,01:59:07,56.6,59.3,84.2,74.0,53.0,54.3,93,81,47,56,,,,,,,,,
2024-04-19T20:59:59-04:00,"Thursday, Apr 18, 2024","Friday, Apr 19, 2024",2024-04-18 22:46:00,2024-04-19 06:46:00,08:00:00,00:46:00,00:00:00,1,07:14:00,07:05:42,90.4,88.1,05:33:38,05:01:47,03:22:32,02:04:42,56.8,59.3,60.2,72.0,55.0,54.9,122,89,63,56,,,,,,,,,
2024-04-20T20:59:59-04:00,"Friday, Apr 19, 2024","Saturday, Apr 20, 2024",2024-04-20 01:03:00,2024-04-20 08:57:00,07:54:00,00:06:00,00:00:00,1,07:48:00,07:07:34,98.7,88.9,05:21:18,05:02:25,01:52:58,01:54:50,54.0,59.1,61.4,72.1,52.0,54.1,55,89,44,56,,,,,,,,,
2024-04-21T20:59:59-04:00,"Saturday, Apr 20, 2024","Sunday, Apr 21, 2024",2024-04-21 02:48:00,2024-04-21 08:20:00,05:32:00,00:22:00,00:00:00,1,05:10:00,06:50:17,93.4,90.6,03:39:44,04:49:17,00:00:00,01:54:50,73.3,59.1,68.1,71.8,60.0,54.0,41,86,24,56,,,,,,,,,
2024-04-22T20:59:59-04:00,"Sunday, Apr 21, 2024","Monday, Apr 22, 2024",2024-04-21 23:30:00,2024-04-22 06:50:00,07:20:00,01:51:00,00:00:00,1,05:29:00,06:33:42,74.8,87.5,03:50:24,04:37:15,01:59:38,01:54:49,56.1,58.1,70.6,69.7,54.0,53.9,213,103,130,64,,,,,,,,,
2024-04-23T20:59:59-04:00,"Monday, Apr 22, 2024","Tuesday, Apr 23, 2024",2024-04-22 22:45:00,2024-04-23 06:48:00,08:03:00,01:44:00,00:00:00,1,06:19:00,06:34:17,78.5,87.6,04:22:48,04:38:05,01:46:07,01:54:21,50.9,57.2,69.1,69.3,48.0,53.7,76,97,59,62,,,,,,,,,
2024-04-24T20:59:59-04:00,"Tuesday, Apr 23, 2024","Wednesday, Apr 24, 2024",2024-04-23 23:25:00,2024-04-24 07:00:00,07:35:00,00:28:00,00:00:00,1,07:07:00,06:39:00,93.8,88.4,04:37:00,04:36:47,01:43:04,01:47:58,53.6,57.3,68.8,68.9,53.0,53.6,71,96,61,61,,,,,,,,,
2024-04-25T20:59:59-04:00,"Wednesday, Apr 24, 2024","Thursday, Apr 25, 2024",2024-04-24 22:30:00,2024-04-25 06:15:00,07:45:00,01:01:00,00:00:00,1,06:44:00,06:33:00,86.9,88.1,04:52:10,04:36:43,02:04:18,01:49:48,55.0,57.1,49.2,63.9,48.0,52.9,73,93,59,63,,,,,,,,,
2024-04-26T20:59:59-04:00,"Thursday, Apr 25, 2024","Friday, Apr 26, 2024",2024-04-25 23:42:00,2024-04-26 07:08:00,07:26:00,00:24:00,00:00:00,1,07:02:00,06:31:17,94.6,88.7,04:56:21,04:31:23,00:00:00,01:20:52,50.0,56.1,54.8,63.1,48.0,51.9,100,90,67,64,,,,,,,,,
2024-04-27T20:59:59-04:00,"Friday, Apr 26, 2024","Saturday, Apr 27, 2024",2024-04-27 02:13:00,2024-04-27 08:56:00,06:43:00,00:59:00,00:00:00,1,05:44:00,06:13:34,85.4,86.8,03:44:09,04:17:31,00:14:20,01:06:46,53.7,56.1,57.1,62.5,51.0,51.7,128,100,87,70,,,,,,,,,
2024-04-28T20:59:59-04:00,"Saturday, Apr 27, 2024","Sunday, Apr 28, 2024",2024-04-28 05:01:00,2024-04-28 10:51:00,05:50:00,00:16:00,00:00:00,1,05:34:00,06:17:00,95.4,87.1,04:16:50,04:22:49,00:00:00,01:06:46,75.4,56.4,71.3,63.0,68.0,52.9,30,99,20,69,,,,,,,,,
2024-04-29T20:59:59-04:00,"Sunday, Apr 28, 2024","Monday, Apr 29, 2024",2024-04-28 23:17:00,2024-04-29 07:15:00,07:58:00,00:32:00,00:00:00,1,07:26:00,06:33:42,93.3,89.7,05:14:52,04:34:53,02:55:13,01:14:43,53.5,56.0,58.1,61.2,53.0,52.7,74,79,65,60,,,,,,,,,
2024-04-30T20:59:59-04:00,"Monday, Apr 29, 2024","Tuesday, Apr 30, 2024",2024-04-29 23:13:00,2024-04-30 06:50:00,07:37:00,01:04:00,00:00:00,1,06:33:00,06:35:42,86.0,90.8,04:55:58,04:39:37,01:38:15,01:13:35,51.0,56.0,51.4,58.7,48.0,52.7,61,77,52,59,,,,,,,,,
2024-05-01T20:59:59-04:00,"Tuesday, Apr 30, 2024","Wednesday, May 1, 2024",2024-04-30 22:43:00,2024-05-01 06:21:00,07:38:00,00:25:00,00:00:00,1,07:13:00,06:36:34,94.5,90.9,04:20:44,04:37:18,00:00:00,00:58:52,50.7,55.6,,,48.0,52.0,85,79,57,58,,,,,,,,,
2024-05-03T20:59:59-04:00,"Thursday, May 2, 2024","Friday, May 3, 2024",2024-05-03 00:53:00,2024-05-03 06:16:00,05:23:00,00:06:00,00:00:00,1,05:17:00,06:24:08,98.1,92.5,03:53:45,04:28:57,00:00:00,00:41:06,69.4,57.7,76.9,60.2,66.0,54.6,47,75,40,55,,,,,,,,,
2024-05-04T20:59:59-04:00,"Friday, May 3, 2024","Saturday, May 4, 2024",2024-05-04 01:30:00,2024-05-04 11:35:00,10:05:00,00:33:00,00:00:00,1,09:32:00,06:45:34,94.5,92.5,06:08:44,04:39:17,02:19:08,01:00:59,61.7,59.3,58.9,60.8,51.0,55.0,70,71,45,52,,,,,,,,,
2024-05-05T20:59:59-04:00,"Saturday, May 4, 2024","Sunday, May 5, 2024",2024-05-05 00:45:00,2024-05-05 10:02:00,09:17:00,03:11:00,00:00:00,1,06:06:00,06:48:42,65.7,89.7,04:18:28,04:44:12,00:00:00,00:58:56,67.7,61.3,,,56.0,55.7,52,60,42,46,,,,,,,,,
2024-05-07T20:59:59-04:00,"Monday, May 6, 2024","Tuesday, May 7, 2024",2024-05-06 23:16:00,2024-05-07 06:36:00,07:20:00,01:26:00,00:00:00,1,05:54:00,06:51:34,80.5,87.5,03:45:47,04:39:45,02:03:08,01:16:32,51.7,58.0,,,47.0,52.7,67,65,53,51,,,,,,,,,
2024-05-09T20:59:59-04:00,"Wednesday, May 8, 2024","Thursday, May 9, 2024",2024-05-09 02:42:00,2024-05-09 08:11:00,05:29:00,00:00:00,00:00:00,1,05:29:00,06:34:51,100.0,88.5,04:26:21,04:32:49,02:36:40,01:13:53,63.2,59.3,88.5,69.5,56.0,53.1,103,69,55,49,,,,,,,,,
2024-05-10T20:59:59-04:00,"Thursday, May 9, 2024","Friday, May 10, 2024",2024-05-09 21:31:00,2024-05-10 07:00:00,09:29:00,01:13:00,00:00:00,1,08:16:00,06:49:34,87.2,88.7,04:59:16,04:33:18,02:08:00,01:18:08,52.5,59.5,53.7,69.9,50.0,53.4,60,69,57,50,,,,,,,,,
2024-05-11T20:59:59-04:00,"Friday, May 10, 2024","Saturday, May 11, 2024",2024-05-11 00:00:00,2024-05-11 09:48:00,09:48:00,02:31:00,00:00:00,1,07:17:00,06:50:08,74.3,85.8,03:49:06,04:28:47,00:00:00,01:18:08,64.9,61.6,70.7,72.6,55.0,54.4,76,68,58,50,,,,,,,,,
2024-05-12T20:59:59-04:00,"Saturday, May 11, 2024","Sunday, May 12, 2024",2024-05-11 23:48:00,2024-05-12 09:18:00,09:30:00,00:02:00,00:00:00,1,09:28:00,07:26:00,99.6,86.0,06:49:37,04:53:54,02:58:31,01:43:38,52.7,59.2,63.9,70.7,50.0,52.1,74,72,68,54,,,,,,,,,
2024-05-13T20:59:59-04:00,"Sunday, May 12, 2024","Monday, May 13, 2024",2024-05-12 23:20:00,2024-05-13 06:45:00,07:25:00,01:33:00,00:00:00,1,05:52:00,06:54:34,79.1,83.8,03:44:29,04:33:18,00:14:40,01:25:51,55.5,58.3,77.9,73.4,51.0,52.1,82,73,61,56,,,,,,,,,
2024-05-14T20:59:59-04:00,"Monday, May 13, 2024","Tuesday, May 14, 2024",2024-05-13 22:19:00,2024-05-14 07:08:00,08:49:00,00:32:00,00:00:00,1,08:17:00,07:13:17,94.0,87.8,05:58:30,04:47:35,02:40:19,01:48:45,54.2,56.4,79.8,74.2,56.0,52.1,40,72,38,56,,,,,,,,,
2024-05-15T20:59:59-04:00,"Tuesday, May 14, 2024","Wednesday, May 15, 2024",2024-05-14 22:15:00,2024-05-15 07:22:00,09:07:00,01:01:00,00:00:00,1,08:06:00,07:32:08,88.8,89.0,05:29:08,05:02:21,02:16:41,01:50:41,56.6,57.1,77.9,73.2,81.0,57.0,54,70,49,55,,,,,,,,,
2024-05-16T20:59:59-04:00,"Wednesday, May 15, 2024","Thursday, May 16, 2024",2024-05-15 22:46:00,2024-05-16 06:47:00,08:01:00,00:47:00,00:00:00,1,07:14:00,07:47:08,90.2,87.6,05:19:26,05:09:56,03:14:33,01:56:06,54.6,55.8,74.6,71.2,52.0,56.4,104,70,70,57,,,,,,,,,
2024-05-17T20:59:59-04:00,"Thursday, May 16, 2024","Friday, May 17, 2024",2024-05-16 22:09:00,2024-05-17 05:45:00,07:36:00,01:05:00,00:00:00,1,06:31:00,07:32:08,85.7,87.4,04:04:50,05:02:10,01:18:12,01:48:59,73.0,58.8,72.8,74.0,49.0,56.3,103,76,58,57,,,,,,,,,
2024-05-18T20:59:59-04:00,"Friday, May 17, 2024","Saturday, May 18, 2024",2024-05-18 01:20:00,2024-05-18 09:19:00,07:59:00,00:45:00,00:00:00,1,07:14:00,07:31:42,90.6,89.7,04:41:48,05:09:41,00:50:05,01:56:08,69.8,59.5,86.5,76.2,53.0,56.0,94,79,64,58,,,,,,,,,
2024-05-19T20:59:59-04:00,"Saturday, May 18, 2024","Sunday, May 19, 2024",2024-05-19 02:27:00,2024-05-19 09:35:00,07:08:00,00:21:00,00:00:00,1,06:47:00,07:08:42,95.1,89.1,05:12:25,04:55:48,03:00:53,01:56:29,67.5,61.6,65.2,76.4,56.0,56.9,52,76,35,54,,,,,,,,,
2024-05-20T20:59:59-04:00,"Sunday, May 19, 2024","Monday, May 20, 2024",2024-05-19 23:56:00,2024-05-20 10:10:00,10:14:00,01:40:00,00:00:00,1,08:34:00,07:31:51,83.7,89.7,05:28:04,05:10:36,01:57:29,02:11:10,54.3,61.4,53.8,72.9,47.0,56.3,156,86,79,56,,,,,,,,,
2024-05-21T20:59:59-04:00,"Monday, May 20, 2024","Tuesday, May 21, 2024",2024-05-20 22:58:00,2024-05-21 07:00:00,08:02:00,00:34:00,00:00:00,1,07:28:00,07:24:51,92.9,89.6,04:15:12,04:55:51,00:28:54,01:52:23,50.2,60.9,51.9,69.0,45.0,54.7,64,90,57,59,,,,,,,,,
2024-05-22T20:59:59-04:00,"Tuesday, May 21, 2024","Wednesday, May 22, 2024",2024-05-21 23:01:00,2024-05-22 06:50:00,07:49:00,00:30:00,00:00:00,1,07:19:00,07:18:08,93.6,90.3,04:46:13,04:49:43,00:15:08,01:35:02,50.7,60.0,50.0,65.0,50.0,50.3,135,101,78,63,,,,,,,,,
2024-05-23T20:59:59-04:00,"Wednesday, May 22, 2024","Thursday, May 23, 2024",2024-05-22 23:21:00,2024-05-23 07:11:00,07:50:00,00:32:00,00:00:00,1,07:18:00,07:18:42,93.2,90.7,04:51:18,04:45:42,00:00:00,01:07:14,51.1,59.5,79.2,65.6,65.0,52.1,78,97,58,61,,,,,,,,,
2024-05-24T20:59:59-04:00,"Thursday, May 23, 2024","Friday, May 24, 2024",2024-05-23 23:19:00,2024-05-24 06:50:00,07:31:00,00:29:00,00:00:00,1,07:02:00,07:23:08,93.6,91.8,04:28:10,04:49:02,01:56:25,01:12:42,53.2,56.7,57.6,63.5,52.0,52.6,147,104,104,68,,,,,,,,,
2024-05-25T20:59:59-04:00,"Friday, May 24, 2024","Saturday, May 25, 2024",2024-05-24 23:57:00,2024-05-25 10:00:00,10:03:00,01:41:00,00:00:00,1,08:22:00,07:32:51,83.3,90.8,05:03:36,04:52:08,00:15:13,01:07:43,58.7,55.1,81.9,62.8,50.0,52.1,71,100,58,67,,,,,,,,,
2024-05-26T20:59:59-04:00,"Saturday, May 25, 2024","Sunday, May 26, 2024",2024-05-25 23:15:00,2024-05-26 09:39:00,10:24:00,01:23:00,00:00:00,1,09:01:00,07:52:00,86.7,89.6,06:28:10,05:02:58,03:10:56,01:09:09,51.7,52.8,52.7,61.0,48.0,51.0,153,115,88,74,,,,,,,,,
2024-05-27T20:59:59-04:00,"Sunday, May 26, 2024","Monday, May 27, 2024",2024-05-26 23:24:00,2024-05-27 06:35:00,07:11:00,01:36:00,00:00:00,1,05:35:00,07:26:25,77.7,88.7,03:26:24,04:45:35,00:45:41,00:58:53,49.0,52.1,50.2,60.5,47.0,51.0,71,103,56,71,,,,,,,,,
2024-05-28T20:59:59-04:00,"Monday, May 27, 2024","Tuesday, May 28, 2024",2024-05-27 22:33:00,2024-05-28 06:50:00,08:17:00,00:55:00,00:00:00,1,07:22:00,07:25:34,88.9,88.1,05:01:17,04:52:10,00:00:00,00:54:46,50.5,52.1,52.4,60.6,47.0,51.3,162,117,87,75,,,,,,,,,
2024-05-29T20:59:59-04:00,"Tuesday, May 28, 2024","Wednesday, May 29, 2024",2024-05-28 23:09:00,2024-05-29 06:54:00,07:45:00,01:28:00,00:00:00,1,06:17:00,07:16:42,81.1,86.3,04:03:27,04:46:03,00:00:00,00:52:36,50.9,52.2,51.9,60.8,51.0,51.4,96,111,68,74,,,,,,,,,
2024-05-30T20:59:59-04:00,"Wednesday, May 29, 2024","Thursday, May 30, 2024",2024-05-29 23:15:00,2024-05-30 07:00:00,07:45:00,01:00:00,00:00:00,1,06:45:00,07:12:00,87.1,85.5,04:20:24,04:41:38,00:00:00,00:52:36,50.5,52.1,53.1,57.1,49.0,49.1,168,124,101,80,,,,,,,,,
2024-05-31T20:59:59-04:00,"Thursday, May 30, 2024","Friday, May 31, 2024",2024-05-30 22:40:00,2024-05-31 06:58:00,08:18:00,00:15:00,00:00:00,1,08:03:00,07:20:42,97.0,86.0,05:29:02,04:50:20,00:00:00,00:35:58,52.3,51.9,81.5,60.5,52.0,49.1,62,112,52,73,,,,,,,,,
2024-06-01T20:59:59-04:00,"Friday, May 31, 2024","Saturday, Jun 1, 2024",2024-06-01 02:56:00,2024-06-01 08:26:00,05:30:00,00:26:00,00:00:00,1,05:04:00,06:52:25,92.1,87.2,03:48:23,04:39:35,02:05:11,00:51:41,68.4,53.3,83.1,60.7,63.0,51.0,59,110,48,71,,,,,,,,,
2024-06-02T20:59:59-04:00,"Saturday, Jun 1, 2024","Sunday, Jun 2, 2024",2024-06-02 02:18:00,2024-06-02 08:41:00,06:23:00,00:34:00,00:00:00,1,05:49:00,06:25:00,91.1,87.9,04:05:13,04:19:10,00:15:10,00:26:34,80.5,57.5,80.3,64.6,59.0,52.6,59,97,24,62,,,,,,,,,
2024-06-03T20:59:59-04:00,"Sunday, Jun 2, 2024","Monday, Jun 3, 2024",2024-06-02 21:45:00,2024-06-03 07:00:00,09:15:00,01:15:00,00:00:00,1,08:00:00,06:45:42,86.5,89.1,05:49:49,04:39:39,02:50:19,00:44:22,54.5,58.3,56.3,65.5,46.0,52.4,109,102,76,65,,,,,,,,,
2024-06-04T20:59:59-04:00,"Monday, Jun 3, 2024","Tuesday, Jun 4, 2024",2024-06-03 22:30:00,2024-06-04 07:00:00,08:30:00,00:10:00,00:00:00,1,08:20:00,06:54:00,98.0,90.4,05:50:15,04:46:39,02:01:13,01:01:41,57.0,59.2,51.0,65.3,49.0,52.7,54,87,52,60,,,,,,,,,
2024-06-05T20:59:59-04:00,"Tuesday, Jun 4, 2024","Wednesday, Jun 5, 2024",2024-06-04 23:56:00,2024-06-05 07:00:00,07:04:00,00:31:00,00:00:00,1,06:33:00,06:56:17,92.7,92.1,04:25:37,04:49:49,00:00:00,01:01:41,54.9,59.7,55.8,65.9,54.0,53.1,94,86,70,60,,,,,,,,,
2024-06-06T20:59:59-04:00,"Wednesday, Jun 5, 2024","Thursday, Jun 6, 2024",2024-06-05 23:09:00,2024-06-06 06:50:00,07:41:00,00:35:00,00:00:00,1,07:06:00,06:59:17,92.4,92.8,04:53:39,04:54:34,00:14:41,01:03:47,53.9,60.2,61.3,67.0,51.0,53.4,102,77,71,56,,,,,,,,,
2024-06-07T20:59:59-04:00,"Thursday, Jun 6, 2024","Friday, Jun 7, 2024",2024-06-06 22:06:00,2024-06-07 06:37:00,08:31:00,00:19:00,00:00:00,1,08:12:00,07:00:34,96.3,92.7,05:57:07,04:58:35,01:58:46,01:20:45,52.2,60.2,51.8,62.8,51.0,53.3,81,80,75,59,,,,,,,,,
2024-06-08T20:59:59-04:00,"Friday, Jun 7, 2024","Saturday, Jun 8, 2024",2024-06-08 00:55:00,2024-06-08 09:45:00,08:50:00,01:24:00,00:00:00,1,07:26:00,07:20:51,84.2,91.6,05:10:04,05:10:15,00:00:00,01:02:52,53.0,58.0,57.5,59.1,51.0,51.6,114,88,84,64,,,,,,,,,
2024-06-09T20:59:59-04:00,"Saturday, Jun 8, 2024","Sunday, Jun 9, 2024",2024-06-08 23:51:00,2024-06-09 08:23:00,08:32:00,01:21:00,00:00:00,1,07:11:00,07:32:34,84.2,90.6,04:26:49,05:13:20,00:00:00,01:00:42,59.5,55.0,69.5,57.6,54.0,50.9,52,87,50,68,,,,,,,,,
2024-06-10T20:59:59-04:00,"Sunday, Jun 9, 2024","Monday, Jun 10, 2024",2024-06-09 23:45:00,2024-06-10 06:45:00,07:00:00,00:32:00,00:00:00,1,06:28:00,07:19:25,92.4,91.4,04:23:25,05:01:00,02:38:04,00:58:57,56.1,55.2,54.8,57.4,52.0,51.7,124,89,73,68,,,,,,,,,
2024-06-11T20:59:59-04:00,"Monday, Jun 10, 2024","Tuesday, Jun 11, 2024",2024-06-10 23:27:00,2024-06-11 07:00:00,07:33:00,00:05:00,00:00:00,1,07:28:00,07:12:00,98.9,91.6,04:36:11,04:50:25,00:00:00,00:41:38,56.5,55.2,66.4,59.6,53.0,52.3,79,92,64,70,,,,,,,,,
2024-06-12T20:59:59-04:00,"Tuesday, Jun 11, 2024","Wednesday, Jun 12, 2024",2024-06-11 23:39:00,2024-06-12 06:34:00,06:55:00,00:01:00,00:00:00,1,06:54:00,07:15:00,99.8,92.6,05:17:02,04:57:45,02:02:40,00:59:10,56.8,55.4,78.3,62.8,50.0,51.7,96,93,67,69,,,,,,,,,
2024-06-13T20:59:59-04:00,"Wednesday, Jun 12, 2024","Thursday, Jun 13, 2024",2024-06-12 23:44:00,2024-06-13 06:18:00,06:34:00,00:02:00,00:00:00,1,06:32:00,07:10:08,99.5,93.6,04:28:42,04:54:11,01:54:20,01:13:24,52.8,55.3,56.0,62.0,55.0,52.3,70,88,57,67,,,,,,,,,
2024-06-14T20:59:59-04:00,"Thursday, Jun 13, 2024","Friday, Jun 14, 2024",2024-06-13 23:39:00,2024-06-14 07:30:00,07:51:00,01:35:00,00:00:00,1,06:16:00,06:53:34,79.8,91.2,04:24:40,04:40:59,00:14:28,00:58:30,60.5,56.4,66.2,64.1,50.0,52.1,57,85,49,63,,,,,,,,,
